year,date,n_universe,corr_model,effn_model,corr_random,effn_random,corr_full,effn_full
2019,2019-05-20,493,0.22475952129364302,3.7947561332457633,0.24663445299616135,3.565050432703579,0.23971193343007227,4.145007278386573
2019,2019-05-28,493,0.22619294282181412,3.7752475007157424,0.26643621327012895,3.42082801354427,0.25296320992430643,3.9296050931704967
2019,2019-06-04,493,0.20534111054654844,4.080399289600732,0.2865085278425533,3.124099195729981,0.25840340591895755,3.8475203278436694
2019,2019-06-11,493,0.21920575022519798,3.8722848776929464,0.27433054220006337,3.267308314152938,0.2632582039918185,3.7771110275524635
2019,2019-06-18,493,0.21167347088423194,3.982638922782759,0.23760699335193394,3.703362608177393,0.25975152240960164,3.8277066465059226
2019,2019-06-25,494,0.2515306208922487,3.4607573837328065,0.23126606842702513,3.802061196988732,0.23925119633727512,4.152976144215242
2019,2019-07-02,494,0.18995650180830576,4.3391727065417545,0.2478087452562523,3.5762358448138585,0.24335853216843611,4.083462793436707
2019,2019-07-10,494,0.22479088446105625,3.794327128433258,0.25863436964915315,3.447100948819255,0.24678927837544223,4.027159219194921
2019,2019-07-17,494,0.1936614484489076,4.273899225144221,0.2643850999580303,3.3899672906760285,0.25161576513579914,3.9505281213361823
2019,2019-07-24,494,0.20946496712073315,4.016197827627454,0.23133574159280318,3.757489896424937,0.25517239991164037,3.8958992638945222
2019,2019-07-31,494,0.24700010544812945,3.51308500992155,0.2487452734806518,3.549382536326026,0.24355271096020542,4.080234035833066
2019,2019-08-07,494,0.2837218908701236,3.129539824633099,0.28066498998725725,3.198209214557456,0.27521825690263,3.6142127647552167
2019,2019-08-14,494,0.2528605037860598,3.4456918474901777,0.3100150729057981,2.9460097929068674,0.28016170294503984,3.550898475005133
2019,2019-08-21,494,0.2612564373744146,3.35352585703132,0.3582544050595896,2.5746388915440757,0.3233544291141869,3.0795368267884546
